vehicle_id,brand,timestamp,odometer_reading,engine_temp_c,engine_rpm,oil_pressure_psi,coolant_temp_c,fuel_level_percent,fuel_consumption_lph,engine_load_percent,throttle_pos_percent,air_flow_rate_gps,exhaust_gas_temp_c,vibration_level,engine_hours,brake_fluid_level_psi,brake_pad_wear_mm,brake_temp_c,abs_fault_indicator,brake_pedal_pos_percent,wheel_speed_fl_kph,wheel_speed_fr_kph,wheel_speed_rl_kph,wheel_speed_rr_kph,battery_voltage_v,battery_current_a,battery_temp_c,alternator_output_v,battery_charge_percent,battery_health_percent,vehicle_speed_kph,ambient_temp_c,humidity_percent,gps_latitude,gps_longitude,engine_failure_imminent,brake_issue_imminent,battery_issue_imminent,failure_date,failure_type
VEH0000,Ford,01/01/23 00:50,10005.0,95.7923383490238,2776.1984258867487,61.525996995223394,92.67839711985434,99.0,5.526476388011487,52.74537597883507,56.253580635110836,48.409036097856,346.93880579818176,1.6725557373562239,250.125,1183.962337156688,0.8018831421656097,152.31142030286125,0,63.87844160647034,92.58876295595617,92.62356735585618,96.00437662687983,95.21006660755197,12.666459972991476,-33.546036623577635,24.79061620859929,14.194049606471687,94.9975,97.999,94.5860116515249,14.42100581723086,86.0232241981954,-37.7680714796772,145.0054410069255,0,0,0,01/01/50 00:00,No Failure
VEH0000,BMW,01/01/23 00:55,10005.5,76.18784143656386,1306.1116694300651,47.28723740800853,68.70297414035385,98.9,3.205906864235968,21.438968610781263,23.231649702716346,24.99453462762952,207.3822968988961,1.043505277357303,250.1375,1181.2582709146443,0.9370864542677898,65.8132837910754,0,16.090742774754887,37.03794384593731,34.62740262438805,35.20651362071375,34.95456535766887,11.497527134713803,-21.995414843954244,28.820465628846243,13.826527917357517,94.99725,97.9989,36.40339027183026,38.20000764402156,62.52276070772142,-37.78247433292168,144.8241891082836,0,0,1,25/01/23 00:55,Battery Failure
VEH0000,Ford,01/01/23 01:00,10006.0,107.57858801010131,1637.0581457765393,47.78325859220448,101.42381842057824,98.8,7.934206466359887,74.55790244837881,72.73835754691889,67.11077724909842,485.74839451260874,1.04986437553581,250.15,1178.434089993768,1.0782955003115948,116.07151813527534,0,42.591720368379896,65.27956742487657,64.7177979276244,65.66343505282465,67.92106499564547,12.32588276708512,-20.628892795133147,20.500863218298853,13.909264536444136,94.997,97.9988,66.62296991818121,31.703243004609888,87.7083515148743,-37.73331767922044,144.95946999140864,0,0,0,01/01/50 00:00,No Failure
VEH0000,BMW,01/01/23 01:05,10006.5,92.43650029187236,1038.688649273967,43.68007872885177,85.1164230901989,98.7,6.024229211800385,51.36738877678453,56.35140804216521,42.51585966116729,347.5856172575235,1.1154217440827412,250.1625,1173.4832236015354,1.3258388199232292,216.6886500490376,0,91.00273537414263,33.206050540660975,33.331459281942564,34.20455937498269,34.04705276480244,12.208238005168525,7.663786885037851,22.895983032915673,13.759672162318491,94.99675,97.9987,33.45262443983236,27.325138844315468,40.574699441380005,-37.72681583812786,144.8303178868825,0,0,0,01/01/50 00:00,No Failure
VEH0000,Mercedes,01/01/23 01:10,10007.0,98.26499358025646,1058.9183573977598,36.266432028147435,94.84773803988172,98.6,5.870640969501387,52.6720992769562,50.94581718954607,46.17351817284428,345.46884205459685,0.8558656862262799,250.175,1182.9398499899464,0.853007500502683,155.0597131359953,0,62.65827779531753,21.63177995211952,22.937485421097183,20.68829473286139,22.06382781454441,11.616760498929104,-39.30887784121908,31.98222668898009,13.76472958934944,94.9965,97.9986,22.16495366303542,21.244449173441176,76.18632186928392,-37.72442414920764,144.84057291872753,0,0,0,01/01/50 00:00,No Failure
VEH0000,Toyota,01/01/23 01:15,10007.5,81.88534448235377,1040.6080898140544,37.56820149425248,76.83996849354747,98.5,2.1648680191172116,14.501988515481017,13.209549576439542,16.152683692257213,192.20487213979126,0.9406084216431663,250.1875,1172.1395184996386,1.3930240750180705,73.35515845817578,0,24.442438977054557,1.245881695840133,1.3878159468002658,-0.22854247748792544,-0.11789602209786598,12.512740947400673,-47.982048029523405,27.5345006360135,13.760152022453514,94.99625,97.9985,1.5619577242859972,32.35955559279461,58.567553793205846,-37.85153058483906,145.0963954062848,0,0,0,01/01/50 00:00,No Failure
VEH0000,Mercedes,01/01/23 01:20,10008.0,111.61551697962207,2634.205028150157,60.08587475372461,108.10339895725133,98.4,9.329683076506921,84.72742717132589,81.50319819369089,70.01314418356519,531.8411726511359,1.625516903571182,250.2,1186.172436981897,0.6913781509051588,115.42038832115847,0,45.23752308871944,89.51421382727003,92.76357001828511,89.01183808445892,91.6871871210503,12.165245043800592,27.27184296344754,26.166390709786718,14.158551257037539,94.996,97.9984,90.87996683231266,30.90658542151549,84.14339643294522,-37.83252773678759,144.88657284457912,1,0,0,07/01/23 01:20,Engine Failure
VEH0000,Ford,01/01/23 01:25,10008.5,89.50077625488477,2069.1154335163133,52.60726055980297,82.136359863758,98.3,6.007112085970817,40.756399128123036,40.62019919421183,42.309931286857974,293.68689728439784,1.4468396085169433,250.2125,1182.7806750502089,0.860966247489558,204.31161452783408,0,83.99792881890681,74.59560132291715,74.47422021523377,75.04610084943646,76.80054710389888,11.498118450607185,-47.376693671969804,29.131358205968684,14.017278858379079,94.99575,97.9983,75.8902058916144,39.29630062487655,33.77452087769186,-37.775051644609,144.82004620255188,0,0,1,11/01/23 01:25,Battery Failure
VEH0000,Toyota,01/01/23 01:30,10009.0,76.92610221515805,778.8795237185296,33.00600728531347,72.56344454640907,98.2,2.1144157517064652,17.849014708204763,15.080679506981445,18.038853800385965,187.92083527613084,1.1806355939144995,250.225,1184.6190067155635,0.7690496642218246,93.72020132156993,0,34.063194519485194,6.3596562055166554,8.46880060897271,7.562968469370013,6.5119218590378525,11.773165139654944,-15.681752223345889,27.169496566856406,13.694719880929632,94.99549999999999,97.9982,7.052601924373114,20.774828791374688,65.50405902946943,-37.74235954191979,144.86989961395477,0,0,0,01/01/50 00:00,No Failure
VEH0000,Mercedes,01/01/23 01:35,10009.5,98.37328325057953,2491.7533039891496,51.68328583811446,95.37282680012353,98.1,7.933187023557638,60.71353979782189,60.489897417201135,58.48145800386698,421.0234801214233,1.4219400485142346,250.2375,1176.8057177124604,1.159714114376984,141.39521717869215,0,53.38388821618939,75.12973926563794,76.04033320218474,74.40362000137975,76.24018795476668,12.451253357039096,-9.103689360256674,30.142894477788033,14.122938325997287,94.99525,97.9981,75.1752306916504,35.870740211285515,31.26905104971806,-37.756488879906016,144.9060297904494,0,0,0,01/01/50 00:00,No Failure
VEH0000,Mercedes,01/01/23 01:40,10010.0,94.32922592499344,2102.244245132518,47.84543061497975,90.73027877958836,98.0,7.033125739345092,53.59944126945608,53.1446520879585,52.81796386250758,362.28041080249716,1.2833562391789313,250.25,1185.1714956670442,0.7414252166477966,124.67159006967239,0,45.166480792563334,52.55708782218482,52.07349638610048,54.01938786116589,51.208135873845094,12.268011964541031,16.73173131706733,26.261940252870623,14.02556106128313,94.995,97.998,52.21497446759047,31.41959756446519,40.20199171732438,-37.88334631048661,144.8195350789273,0,0,0,01/01/50 00:00,No Failure
VEH0000,Mercedes,01/01/23 01:45,10010.5,112.99247187597875,3380.981208050798,64.81331994701347,105.9245446442365,97.9,9.380505648158643,90.87774882661881,95.69888593539824,74.7271174677563,545.3865521847097,1.6094326014126692,250.2625,1173.8160231830384,1.3091988408480806,69.79793732020256,0,21.30957812584565,107.528187795663,108.20356648158959,108.37147691786252,109.26426524991888,11.565249418916334,22.287213497723428,28.77209410480839,14.3452453020127,94.99475,97.9979,107.40564047052845,20.515004476035216,74.18264298847014,-37.788897441530494,144.90257145279682,1,0,0,25/01/23 01:45,Engine Failure
VEH0000,Toyota,01/01/23 01:50,10011.0,106.54407027869557,3392.7322540505766,64.89020689486986,101.68610523732754,97.8,8.005224640989892,75.11102363341782,76.2986232672238,65.54579214380425,485.96480792741403,1.6177365273538422,250.275,1181.8502571933768,0.9074871403311595,159.48646950126184,0,62.01825947391883,97.19888495236349,97.91033190103454,97.23849663823576,94.44652607940353,11.016024766711595,-38.40047695616686,22.07368643816229,14.348183063512645,94.9945,97.9978,96.1420515424841,24.659147535445168,62.03277778268043,-37.88830155673386,144.88595370017939,0,0,1,30/01/23 01:50,Battery Failure
VEH0000,Toyota,01/01/23 01:55,10011.5,94.9070745389737,1965.3957176536137,47.04299521732837,92.64014130521332,97.7,6.661416798444994,56.3447939073308,57.62510541471759,52.95096747719757,371.0779994954954,1.2351187354265487,250.2875,1181.1697488614914,0.94151255692543,220.43679936923354,0,90.88131536565331,42.170393609072015,43.54767224924476,41.942975118928146,44.539950490661276,12.790355924209187,-9.602277800019976,26.131504710180714,13.991348929413403,94.99425,97.9977,42.904605782397,34.578365876324625,51.540112192920965,-37.893849441709136,145.0574205866908,0,0,0,01/01/50 00:00,No Failure
VEH0000,Audi,01/01/23 02:00,10012.0,107.77290210762492,1832.957572639665,48.18670200485674,102.4551333514105,97.6,7.768288038054126,77.11195754589804,74.83441938720362,70.90044891136976,476.8131702645637,1.2671789796497819,250.3,1170.961173056324,1.4519413471838,123.73210910462643,0,49.830042300130195,87.06708458399595,84.24559065262014,84.52867319024108,87.63051136619943,12.778495194026384,-9.165487316321006,30.101393221538178,13.958239393159916,94.994,97.9976,85.85887806661205,32.4329756278008,36.09746049303292,-37.83992173793975,144.82146927509612,0,0,0,01/01/50 00:00,No Failure
VEH0000,BMW,01/01/23 02:05,10012.5,79.28489390979813,1132.2411257784595,40.805709288329595,73.29644869353982,97.5,3.19544703541969,12.491148559595572,16.6052942157167,13.179407155573577,179.361168508878,0.9738719089848248,250.3125,1179.868235137925,1.006588243103749,174.48015340572584,0,67.3161669930017,6.261800946828475,6.543713074481297,5.241290890180087,5.352811847284553,12.242979445326355,30.51550900153397,29.472281685794975,13.783060281444614,94.99375,97.9975,6.993903775645162,19.728904765294182,79.67563814574275,-37.707185213269256,144.81211910877897,0,0,0,01/01/50 00:00,No Failure
VEH0000,Ford,01/01/23 02:10,10013.0,93.17312002368996,1375.0450758341274,45.50765612097644,86.42076377466417,97.4,4.428375499803057,42.734669946669285,39.14478285049933,39.898040317877175,331.8494493151143,1.0901777708035527,250.325,1177.3673072353054,1.1316346382347322,39.76632862058964,0,3.1176597835645525,23.086663706197356,23.617036967062283,23.98806399204487,22.781002206371713,11.28566216871864,17.729469911204646,20.745744717274228,13.843761268958533,94.9935,97.9974,22.40434815249232,38.89847156227879,46.287930194327345,-37.75644966389674,145.09911732638474,0,0,1,04/01/23 02:10,Battery Failure
VEH0000,Mercedes,01/01/23 02:15,10013.5,114.32762475382033,3491.2723166361334,68.616605306239,110.62688946638484,97.3,9.031134466440355,79.83583974908584,83.5804272093193,69.36139521761878,499.6693452632361,1.8266541937787075,250.3375,1189.6204809542078,0.518975952289616,42.6495841653155,0,6.038698132671893,154.63807357613985,153.84775787526092,155.41118651629841,155.71723241626992,11.20251364849403,49.89926556822783,33.887943928875764,14.372818079159034,94.99325,97.9973,155.1049055907101,33.0072951364305,50.65213492588924,-37.84213031196532,145.00849441872506,1,0,1,11/01/23 02:15,Engine Failure
VEH0000,Mercedes,01/01/23 02:20,10014.0,79.93712684819255,611.2008371428504,40.57190925663637,76.75052977998087,97.2,1.53618166699947,11.981284167641244,11.880168234047472,17.87324940467817,161.09317993012053,0.822153354614992,250.35,1187.3642401940053,0.6317879902997362,223.35108865095933,0,95.96200030562242,0.5294854353288698,2.1599361811077094,1.963941354860898,0.9640143010643902,11.618493203178303,18.23588306573545,23.338323507331246,13.652800209285713,94.993,97.9972,0.7525258090906795,37.60275692855188,56.295406417967236,-37.87171266601363,144.90379913717837,0,0,0,01/01/50 00:00,No Failure
VEH0000,Toyota,01/01/23 02:25,10014.5,97.93400075179613,2485.7940916991647,55.797281250617694,90.86014834201086,97.1,5.95940433743811,49.222663154446565,51.88336231422232,45.46110661547833,338.19078592058025,1.2392777846858016,250.3625,1170.9473243270322,1.4526337836483876,43.55881984659759,0,4.741140817382483,39.032979931469164,38.35838765210072,39.63206913756929,37.18484139357486,12.86543832595089,33.527093210236245,21.203850179530253,14.12144852292479,94.99275,97.9971,38.34487715503762,26.473452636117983,39.94873967434132,-37.70175888973673,144.92579512088628,0,0,0,01/01/50 00:00,No Failure
VEH0000,BMW,01/01/23 02:30,10015.0,101.67598649417887,2084.210967551606,48.178075827885124,98.8445212571768,97.0,7.345261356286459,64.32990007565411,65.61687641587888,54.766415608617365,440.900703904364,1.4115102453131012,250.375,1188.286905115909,0.5856547442045513,142.4197176347253,0,54.63897806948596,97.51455544650031,95.87052638913624,95.30186477002661,94.82263705303443,11.51588276906735,-35.25085810649809,22.294201553319226,14.021052741887901,94.9925,97.997,96.01790648565373,29.97715430087527,33.83599322824739,-37.72601475073287,144.9067199705582,0,0,0,01/01/50 00:00,No Failure
VEH0000,Honda,01/01/23 02:35,10015.5,78.86817744515353,1101.698059811819,40.997371976642,76.84744085806766,96.9,1.53760725502216,10.10199024291742,13.71732808365974,17.034379585739433,169.73895069607659,1.0704529747264833,250.3875,1178.8110524539134,1.0594473773043271,98.894452487956,0,35.668984653435096,0.9046228393374702,0.919403868564993,1.981648041141711,1.7303713311079123,11.037086867178811,-41.57379881818027,34.02525873536981,13.775424514952954,94.99225,97.9969,0.8752692068387169,22.19141372125913,68.09777833138111,-37.79546188446799,144.86481304441926,0,0,1,30/01/23 02:35,Battery Failure
VEH0000,Mercedes,01/01/23 02:40,10016.0,104.85572421371187,2627.871492512638,52.474435556692626,100.10656515426818,96.8,8.307893015436065,66.99250171176143,65.62310967078568,54.404674462025106,442.4480648732016,1.465567899198975,250.4,1186.456189982611,0.677190500869446,85.47804185266952,0,28.911501643734596,73.67185578975517,75.21313430850235,75.82257047217387,75.45799323162358,12.08169687717061,21.830653109103167,34.75397190090246,14.15696787312816,94.992,97.9968,75.0394620987432,14.320896397797735,39.29536463714625,-37.86932006107095,144.80079632744696,0,0,0,01/01/50 00:00,No Failure
VEH0000,BMW,01/01/23 02:45,10016.5,100.55447327276951,2322.9941415336957,52.63172361244833,95.19708747911798,96.7,5.991681477740002,54.67294625385274,56.88000158952034,46.87072842676217,386.84124167788224,1.3547541668620382,250.4125,1175.2298137861817,1.2385093106909124,232.77080792280296,0,97.79420241075353,76.26320698377003,77.24152246310251,78.51078017379993,76.75397900525468,11.337463538938618,-46.5333637604673,24.394389856966864,14.080748535383425,94.99175,97.9967,77.50849147891358,39.91172221265882,77.60073602425432,-37.77664605523833,144.84188209944878,0,0,1,20/01/23 02:45,Battery Failure
VEH0000,Audi,01/01/23 02:50,10017.0,76.48234332090153,938.9596246809215,42.16351231622316,72.23890120791921,96.6,2.3603799680744,8.679302430876167,4.3061614650090805,12.487928687725773,127.51323723942997,0.7926011982697012,250.425,1182.7227178724772,0.8638641063761408,197.41331428372533,0,81.33353867772205,3.6687560087668634,1.1916080303838075,3.733490341828183,0.6630575197987545,12.969192227203793,-26.87243920641783,26.707712001545215,13.73473990617023,94.9915,97.9966,2.620825327295102,26.123119642462132,47.123015977941904,-37.78396616497535,144.93777803753827,0,0,0,01/01/50 00:00,No Failure
VEH0000,Mercedes,01/01/23 02:55,10017.5,90.15378691380573,1930.4785120197769,48.05415301461953,87.55590719238461,96.5,6.191615649202829,47.088303806851656,52.025167395187324,45.085248792097296,351.023689083365,1.2721331063015529,250.4375,1184.7974969663296,0.7601251516835245,135.73609988623295,0,50.23169102507128,116.61799524869348,117.23259781701013,116.35644950934196,118.31998853503565,11.036640106524494,-37.35566776783915,30.016311431154715,13.982619628004944,94.99125,97.9965,117.24798358754876,28.485821276606792,40.90543741169028,-37.826508080694055,145.04552107615262,0,0,1,14/01/23 02:55,Battery Failure
VEH0000,Mercedes,01/01/23 03:00,10018.0,88.90959214994284,2164.8444243425365,54.82371732349757,83.62804668978826,96.4,5.856307987915764,44.61120374779671,40.40530402484935,39.152156477786725,332.243678390897,1.1986458389831407,250.45,1186.9716364547394,0.6514181772630356,194.92113621680315,0,80.86810916611336,108.61393090399085,108.31219098028218,107.76644276922632,111.18580439479325,12.22658671917355,4.67485767824828,26.897248074400867,14.041211106085633,94.991,97.9964,109.54074888606397,25.910159064731314,76.34493787001836,-37.86541286348675,144.80239256109323,0,0,0,01/01/50 00:00,No Failure
VEH0000,Honda,01/01/23 03:05,10018.5,78.0485969431714,1004.2470865005334,40.10180264161507,75.11599345935551,96.3,2.3455996550251323,14.638404622428657,14.093018235508776,18.443741237336713,169.12672398083126,1.1858279452173932,250.4625,1178.6329886779977,1.0683505661001176,216.40830298645838,0,94.33454606821758,3.3586535027027753,5.289754898944064,2.9845907628299817,2.185289612591413,12.790896566494652,33.514832910748396,20.920194310846327,13.751061771625134,94.99075,97.9963,3.317379556637343,28.07931166220408,46.978676547724916,-37.8315775840514,144.97426825505914,0,0,0,01/01/50 00:00,No Failure
VEH0000,Audi,01/01/23 03:10,10019.0,95.42245321581339,2823.2671080902746,62.100739834063454,88.77310291391453,96.2,7.323187102267363,57.00142570972575,52.157248057399585,52.597572795069304,374.0457123358819,1.4277040641418774,250.475,1187.0316222002075,0.6484188899896242,80.83913634867612,0,28.881583200626704,70.21370228098145,70.64356158353989,70.24045805716867,72.83573355271068,12.721083734847653,48.29072344142352,32.56366015615593,14.20581677702257,94.9905,97.9962,71.51159471216351,24.055435862931873,76.61985460632312,-37.71178119604963,144.88915132141298,0,0,0,01/01/50 00:00,No Failure
VEH0000,Ford,01/01/23 03:15,10019.5,104.81973649405707,2159.26268960738,47.14603768444724,102.1566843909407,96.1,8.61288450592247,70.4443210248504,66.70025641287037,59.00226357675507,466.00744383773423,1.1674776032056933,250.4875,1185.579936711938,0.7210031644031051,190.5974415369269,0,79.96226242630769,69.01444027248772,66.89918119120429,67.9408301508991,67.89989354151552,12.558094794269866,6.245347204065844,25.032853523953513,14.039815672401845,94.99025,97.9961,68.21614985777542,25.432782027836268,49.01327440265354,-37.80122758273088,145.0907466693189,0,0,0,01/01/50 00:00,No Failure
VEH0000,BMW,01/01/23 03:20,10020.0,101.24982831436759,1831.9977336004943,53.225199806677594,95.30015477563799,96.0,6.065503229269227,58.52433760514506,63.27690500980727,49.57547552568651,377.96992624010267,1.0086630626499142,250.5,1172.975056493341,1.3512471753329445,92.27878598530747,0,30.37962880948871,30.905924886354622,30.36266976303409,29.9553182634333,30.452385847197885,12.009941713266425,-49.930057199651635,21.341706399518976,13.957999433400124,94.99,97.996,31.804956624847396,14.740338889310266,73.88844522996303,-37.87309824709795,145.07626275976645,0,0,0,01/01/50 00:00,No Failure
VEH0000,Mercedes,01/01/23 03:25,10020.5,92.79042065050773,2958.564522175179,58.7803378224408,90.47742927895827,95.9,6.591953365937054,46.6050903616414,50.411145043667005,39.57951586296521,324.7722041606981,1.608118408778702,250.5125,1180.8281765740337,0.9585911712983173,85.09202166477546,0,32.34457969131692,98.42648606023025,101.16916914450883,99.62584376208316,100.9031268858052,12.74595299918283,-33.35747413837154,28.921140638399585,14.239641130543795,94.98975,97.9959,99.96655652236757,16.009546859322523,47.75503294354233,-37.877602728576356,144.94900577126856,0,0,0,01/01/50 00:00,No Failure
VEH0000,Honda,01/01/23 03:30,10021.0,90.26420931343341,1408.6105348864344,43.8724536269066,84.62624728322518,95.8,4.259733000553572,35.7767905296914,32.628741326886775,35.0690506592536,271.28092349200773,1.0767130593270124,250.525,1171.4502548437226,1.4274872578138686,58.126205271663736,0,15.362336493774508,44.09451131970594,44.99932213145945,45.185077162172654,43.276761698257,12.881897440236814,-44.81093564885913,30.045915413030798,13.852152633721609,94.98949999999999,97.9958,45.16211472932123,12.627771461378064,73.70096097264499,-37.8162806337518,144.9459730686355,0,0,0,01/01/50 00:00,No Failure
VEH0000,BMW,01/01/23 03:35,10021.5,115.53447018058776,2803.4636205403563,56.65752811014093,113.21838972127657,95.7,10.015412804770108,87.41768518541699,87.1990405148208,79.09976884060936,537.8969078991639,1.2608485558571365,250.5375,1174.0305866568833,1.298470667155834,32.36856327185541,0,0.4104480845044889,123.57385082540239,124.78591267075073,121.94610559316403,125.50141829116161,11.003380638048549,0.3740366148294427,30.96516042857197,14.200865905135089,94.98925,97.9957,123.83398845494949,25.045620332874797,42.72607434390911,-37.70800732526139,144.99193001277877,0,0,1,31/01/23 03:35,Battery Failure
VEH0000,Audi,01/01/23 03:40,10022.0,103.94656298687805,1620.9374522049952,48.604234990232676,99.00954103964926,95.6,6.558297235616715,63.277892247585356,61.19604821383395,51.81875966824305,421.01108369783805,1.3731051653855675,250.55,1175.4472324835028,1.2276383758248612,106.48725775187849,0,33.49960813767259,113.68178493136153,114.71363983192319,112.75471264369924,116.3447507326851,12.99273987979294,9.260154886994407,33.526967342967666,13.90523436305125,94.989,97.9956,114.45640483076994,27.908994269861633,33.151411597169144,-37.713584264800666,145.00301549595622,0,0,0,01/01/50 00:00,No Failure
